,cpu_load,gpu_load
525,0.3276247320734198,0.8485209373799462
526,0.32718846224369147,0.8673453707260852
527,0.3316270335548404,0.8876584709950057
528,0.29335225943512544,0.7349116404149059
529,0.3035461149855525,0.7531117940837495
530,0.2943828678734691,0.7220898962735305
531,0.29381382026947567,0.7189973107952362
532,0.29503885330585045,0.7242316557817903
533,0.2943670609955804,0.7233672685363043
534,0.2949060755315853,0.7248079139454475
535,0.29257930310636765,0.7167402996542451
536,0.2974272725548341,0.7368132923549751
537,0.3082897590399535,0.764281598155974
538,0.30688452759564744,0.7647618132923549
539,0.30366940863308445,0.779168267383788
540,0.30432223268988806,0.7829139454475605
541,0.3146362205122693,0.8103822512485594
542,0.34678582945011033,0.8982616212063005
543,0.31853735797520216,0.8296868997310796
544,0.3135550300646818,0.8166346523242412
545,0.31032726559980783,0.80827890895121
546,0.31077301955626935,0.810872070687668
547,0.30969340979647064,0.8060218978102189
548,0.32701616727470456,0.8597579715712639
549,0.33601344216895657,0.8825201690357279
550,0.33081456003136084,0.879062620053784
551,0.3233853274236686,0.856780637725701
552,0.29986153174969493,0.7543027276219746
553,0.30792778153630207,0.7742796772954282
554,0.3077444217527931,0.76890126776796
555,0.3084620540089404,0.7713023434498655
556,0.3105533039536163,0.7769688820591625
557,0.30866280135812696,0.7720706876680752
558,0.3086928344261155,0.7717825585862466
559,0.3090279402373561,0.7736073761044947
560,0.31979084339177666,0.8064540914329619
561,0.3346366631048502,0.8460238186707645
562,0.3278681579929059,0.8296965040338071
563,0.32674270828722995,0.8315213215520553
564,0.3244649371834673,0.8473684210526315
565,0.32684071093013994,0.8435266999615827
566,0.3263902149103118,0.8546676911256242
567,0.324346385599302,0.8443910872070687
568,0.3289936076985818,0.8597579715712639
569,0.3258385548719959,0.8546676911256242
570,0.3264328934806113,0.8573568958893584
571,0.3266225760152758,0.8698424894352669
572,0.3281811341751023,0.866769112562428
573,0.32676325722848526,0.8587975412985016
574,0.33142470551786496,0.8735881674990394
575,0.3311844409739566,0.8714752208989627
576,0.27375647291649546,0.6636381098732232
577,0.27077371505889647,0.6525931617364579
578,0.27058877458759856,0.65355359200922
579,0.27205881423124834,0.65787552823665
580,0.27124792139555765,0.6549942374183634
581,0.27147395974936617,0.656530925854783
582,0.27412951523466894,0.666615443718786
583,0.27095233277903885,0.6538417210910488
584,0.2689843764818948,0.6489435266999615
585,0.27243027586163293,0.6654629273914713
586,0.2900170082006083,0.726066077602766
587,0.3014769946699208,0.7739915482135996
588,0.3055393622873185,0.7756242796772953
589,0.29745730562282263,0.745754898194391
590,0.3069477551072023,0.7794660007683442
591,0.31556724561991417,0.8112562427967731
592,0.3335206975259075,0.865520553207837
593,0.35064270765495487,0.9291970802919707
594,0.33262760892519555,0.8626392623895505
595,0.3687020656428025,0.9569535151747982
596,0.35117698012759313,0.9160391855551286
597,0.3305632306729304,0.8511140991164041
598,0.3337736075721268,0.8575489819439108
599,0.3631412060015554,0.9453323088743757
600,0.2739667043924153,0.6721667306953516
601,0.27923987885608786,0.6782174414137534
602,0.2696213936608097,0.6455628121398387
603,0.2620767708445299,0.6252977333845563
604,0.2622016451798507,0.6262581636573186
605,0.261868120056399,0.6252977333845563
606,0.26172111609203397,0.6246254321936228
607,0.2615029811771698,0.6242412600845179
608,0.2628481464854988,0.6324049174029965
609,0.2888330730467441,0.7026123703419133
610,0.3012778280085231,0.7517864003073377
611,0.32147743726250166,0.8264118325009605
612,0.29279111527007634,0.7363234729158663
613,0.30473321151499444,0.7713791778716865
614,0.3041262274040681,0.7787744909719555
615,0.30600566518503536,0.7858624663849405
616,0.3128247523062235,0.8165001920860547
617,0.3125765843233708,0.8145793315405303
618,0.3251114384891154,0.8459854014598541
619,0.36070062405553904,0.9364195159431425
620,0.3270699106595262,0.848780253553592
621,0.37933535239853566,0.9862658470995006
622,0.36930430769036227,0.9560122935074914
623,0.3733271581130382,0.9761621206300424
624,0.3392380452582528,0.8490971955436034
625,0.3123821597253397,0.7855167114867461
626,0.3002962208916344,0.7445063388398002
627,0.2948918493414855,0.7208797541298502
628,0.2948207183909863,0.7196311947752594
629,0.2951447593877048,0.7231847867844795
630,0.2952427620306148,0.7232808298117557
631,0.2930139922483071,0.7136765270841338
632,0.2980453214802825,0.7384556281213984
633,0.30803842968152306,0.7665962351133307
634,0.34534582287444915,0.8921244717633501
635,0.33736809160401876,0.8591817134076065
636,0.31471999696507946,0.7987706492508643
637,0.3183366106260156,0.8112562427967729
638,0.3263870535347341,0.8468882059162504
639,0.3283755587731334,0.8491932385708797
640,0.35032340872160295,0.9184786784479447
641,0.35018588888397123,0.9125816365731847
642,0.3360877344950335,0.871619285439877
643,0.34226664306172905,0.900912408759124
644,0.3430111470102871,0.9128697656550133
645,0.33413400438798935,0.883864771417595
646,0.34335573694826094,0.9237226277372262
647,0.3479112791557863,0.9226661544371878
648,0.30008757010350345,0.7343737994621591
649,0.3018279073590501,0.7323568958893585
